shot_end_x,shot_end_y,shot_speed,shot_distance,gk_x,gk_y,gk_dive_distance,ball_travel_time,gk_reach_time,reaction_time,dist_from_center,dist_from_left_post,dist_from_right_post,dist_from_crossbar,dist_from_ground,zone,psxg,is_goal
1.51,2.168,74.3,6.1,3.102,0.0,2.689,0.3126,0.2103,0.1445,2.349,1.51,5.81,0.272,2.168,TOP_L,0.79,1
3.922,1.523,115.6,5.8,2.229,0.0,2.277,0.1892,0.2357,0.1061,0.401,3.922,3.398,0.917,1.523,MID_C,0.98,1
0.325,0.05,71.4,32.3,3.661,0.3,3.346,1.714,0.7112,0.1397,3.534,0.325,6.995,2.39,0.05,LOW_L,0.525,1
1.625,0.917,92.7,5.4,2.72,0.0,1.428,0.222,0.0862,0.0813,2.057,1.625,5.695,1.523,0.917,MID_L,0.2,0
0.777,1.674,93.3,15.7,3.436,0.0,3.142,0.6377,0.4773,0.1633,2.919,0.777,6.543,0.766,1.674,TOP_L,0.7375,1
6.721,1.117,93.4,26.9,3.85,0.0,3.081,1.0916,0.5303,0.0908,3.062,6.721,0.599,1.323,1.117,MID_R,0.2875,0
4.307,0.536,55.9,21.3,3.069,0.3,1.26,1.4471,0.122,0.2011,0.941,4.307,3.013,1.904,0.536,LOW_C,0.05,0
5.77,0.519,60.3,26.0,1.949,0.0,3.856,1.6374,0.7677,0.1719,2.223,5.77,1.55,1.921,0.519,LOW_R,0.05,0
6.333,1.789,76.6,5.1,5.134,0.0,2.154,0.2539,0.1124,0.1728,2.733,6.333,0.987,0.651,1.789,TOP_R,0.7375,1
5.481,2.004,83.7,40.0,4.115,0.0,2.426,1.8119,0.1541,0.1232,1.983,5.481,1.839,0.436,2.004,TOP_R,0.43,0
2.73,1.078,58.6,14.0,3.457,0.5,0.929,0.9087,0.05,0.1441,0.941,2.73,4.59,1.362,1.078,MID_C,0.05,0
0.883,1.259,52.4,5.1,3.002,0.3,2.326,0.3708,0.3423,0.135,2.778,0.883,6.437,1.181,1.259,MID_L,0.94,1
3.008,1.114,49.4,8.0,3.382,0.0,1.175,0.6135,0.05,0.1885,0.661,3.008,4.312,1.326,1.114,MID_C,0.05,0
3.054,1.087,83.7,20.9,4.098,0.0,1.507,0.9449,0.0733,0.1258,0.62,3.054,4.266,1.353,1.087,MID_C,0.05,0
6.106,1.717,94.7,5.4,4.977,0.5,1.66,0.2166,0.0948,0.1908,2.496,6.106,1.214,0.723,1.717,TOP_R,0.8875,0
4.019,1.262,68.2,5.5,4.587,0.5,0.951,0.3067,0.05,0.0856,0.361,4.019,3.301,1.178,1.262,MID_C,0.05,0
3.02,1.469,83.1,5.7,3.239,0.0,1.486,0.2622,0.05,0.1287,0.687,3.02,4.3,0.971,1.469,MID_C,0.2,0
3.272,1.275,91.6,19.3,1.98,0.5,1.506,0.7982,0.1355,0.1066,0.392,3.272,4.048,1.165,1.275,MID_C,0.05,0
1.208,1.943,59.5,22.8,2.726,0.3,2.237,1.4518,0.1919,0.1007,2.556,1.208,6.112,0.497,1.943,TOP_L,0.2875,0
4.579,1.294,86.5,12.5,4.605,0.3,0.994,0.5461,0.05,0.13,0.922,4.579,2.741,1.146,1.294,MID_C,0.05,0
1.123,1.051,78.4,9.8,4.702,0.0,3.73,0.4752,0.7072,0.1683,2.542,1.123,6.197,1.389,1.051,MID_L,0.985,1
0.559,0.406,71.9,5.8,1.8,0.0,1.305,0.3054,0.1226,0.1439,3.206,0.559,6.761,2.034,0.406,LOW_L,0.55,0
5.524,0.982,77.0,25.1,4.774,0.0,1.236,1.234,0.0002,0.1456,1.88,5.524,1.796,1.458,0.982,MID_R,0.05,0
5.232,0.635,103.6,11.5,3.383,0.0,1.955,0.4197,0.2748,0.1792,1.677,5.232,2.088,1.805,0.635,LOW_R,0.65,0
0.703,0.05,87.2,10.4,4.096,0.5,3.423,0.4525,0.7268,0.08,3.18,0.703,6.617,2.39,0.05,LOW_L,0.99,1
0.833,2.039,69.4,10.3,3.601,0.0,3.438,0.5628,0.5045,0.0948,2.943,0.833,6.487,0.401,2.039,TOP_L,0.86,1
5.983,0.102,87.0,6.2,3.086,0.0,2.9,0.2713,0.5906,0.08,2.579,5.983,1.337,2.338,0.102,LOW_R,0.986,1
5.805,1.197,91.6,9.0,5.246,0.0,1.32,0.3724,0.05,0.1318,2.145,5.805,1.515,1.243,1.197,MID_R,0.05,0
5.567,1.336,45.9,21.6,4.562,0.0,1.672,1.7862,0.0638,0.1328,1.91,5.567,1.753,1.104,1.336,MID_R,0.05,0
2.424,0.767,86.7,28.6,3.348,0.0,1.201,1.2473,0.0434,0.2187,1.316,2.424,4.896,1.673,0.767,LOW_L,0.05,0
4.745,0.127,47.1,16.2,3.469,0.0,1.282,1.3015,0.1643,0.1325,1.54,4.745,2.575,2.313,0.127,LOW_C,0.335,1
3.491,0.529,101.3,9.9,3.441,0.3,0.235,0.3708,0.05,0.1414,0.711,3.491,3.829,1.911,0.529,LOW_C,0.05,0
4.701,0.252,80.3,36.2,3.492,0.3,1.21,1.7102,0.1147,0.1027,1.422,4.701,2.619,2.188,0.252,LOW_C,0.335,0
5.942,1.837,98.3,5.9,3.292,0.0,3.224,0.2282,0.4749,0.1598,2.364,5.942,1.378,0.603,1.837,TOP_R,0.985,1
1.041,1.891,78.5,9.4,3.324,0.0,2.965,0.4543,0.3834,0.08,2.704,1.041,6.279,0.549,1.891,TOP_L,0.7375,1
5.728,0.672,84.7,5.2,3.751,0.0,2.089,0.2331,0.3069,0.08,2.14,5.728,1.592,1.768,0.672,LOW_R,0.98,1
2.785,0.576,40.0,17.0,4.443,0.0,1.756,1.6101,0.2272,0.1109,1.087,2.785,4.535,1.864,0.576,LOW_C,0.05,0
1.314,1.345,111.0,40.0,5.178,0.0,4.091,1.3657,0.7785,0.1226,2.349,1.314,6.006,1.095,1.345,MID_L,0.2875,0
5.338,0.646,106.8,40.0,3.996,0.3,1.386,1.4193,0.1479,0.2242,1.773,5.338,1.982,1.794,0.646,LOW_R,0.05,0
3.247,1.487,80.4,7.6,3.346,0.0,1.491,0.356,0.05,0.1694,0.492,3.247,4.073,0.953,1.487,MID_C,0.2,1
0.287,0.367,99.7,16.3,3.671,0.0,3.403,0.6212,0.6584,0.2354,3.479,0.287,7.033,2.073,0.367,LOW_L,0.99,1
4.441,1.508,77.7,27.5,3.393,0.3,1.599,1.343,0.0745,0.2116,0.833,4.441,2.879,0.932,1.508,MID_C,0.05,0
2.201,0.524,76.3,18.4,2.605,0.5,0.405,0.9125,0.05,0.1747,1.616,2.201,5.119,1.916,0.524,LOW_L,0.05,0
3.614,0.826,82.2,12.6,4.259,0.0,1.048,0.5798,0.05,0.1335,0.396,3.614,3.706,1.614,0.826,MID_C,0.05,0
1.334,2.001,69.4,24.0,3.661,0.0,3.07,1.3124,0.3944,0.1246,2.454,1.334,5.986,0.439,2.001,TOP_L,0.62,1
7.161,2.39,56.6,40.0,4.036,0.0,3.934,2.6768,0.5938,0.1036,3.691,7.161,0.159,0.05,2.39,TOP_R,0.62,1
6.07,0.559,77.2,15.4,3.2,0.5,2.871,0.7553,0.5301,0.08,2.499,6.07,1.25,1.881,0.559,LOW_R,0.4,0
3.197,0.907,99.6,8.2,3.643,0.0,1.011,0.313,0.05,0.1599,0.559,3.197,4.123,1.533,0.907,MID_C,0.2,0
1.203,1.629,90.1,6.4,3.908,0.3,3.014,0.2682,0.4887,0.1607,2.491,1.203,6.117,0.811,1.629,TOP_L,0.985,1
5.691,1.48,69.3,7.3,4.678,0.0,1.793,0.4007,0.0658,0.1847,2.048,5.691,1.629,0.96,1.48,MID_R,0.05,1
6.465,2.245,54.2,13.5,5.054,0.0,2.652,0.9408,0.1652,0.091,2.986,6.465,0.855,0.195,2.245,TOP_R,0.62,1
5.849,0.867,76.5,40.0,2.491,0.5,3.378,1.9819,0.6521,0.2439,2.218,5.849,1.471,1.573,0.867,MID_R,0.2875,0
1.439,0.434,116.4,9.7,4.739,0.0,3.328,0.3156,0.6375,0.1664,2.356,1.439,5.881,2.006,0.434,LOW_L,0.985,1
5.703,1.751,95.5,9.9,3.111,0.0,3.128,0.3914,0.4606,0.1946,2.111,5.703,1.617,0.689,1.751,TOP_R,0.98,1
5.236,0.886,67.8,24.2,4.012,0.0,1.511,1.3545,0.1185,0.1219,1.611,5.236,2.084,1.554,0.886,MID_R,0.05,0
4.602,0.172,102.8,7.6,3.936,0.0,0.688,0.2796,0.1312,0.1714,1.409,4.602,2.718,2.268,0.172,LOW_C,0.755,1
0.82,2.33,89.0,8.0,3.409,0.0,3.483,0.3388,0.4597,0.08,3.049,0.82,6.5,0.11,2.33,TOP_L,0.99,1
0.763,1.645,130.0,20.3,4.23,0.0,3.838,0.5905,0.6793,0.1068,2.928,0.763,6.557,0.795,1.645,TOP_L,0.985,1
0.938,1.397,94.4,16.0,3.629,0.0,3.032,0.6401,0.4852,0.1314,2.728,0.938,6.382,1.043,1.397,MID_L,0.55,0
4.759,1.344,94.1,12.3,3.744,0.0,1.683,0.4963,0.0661,0.2728,1.106,4.759,2.561,1.096,1.344,MID_C,0.05,0
6.922,0.489,74.0,17.4,4.806,0.0,2.172,0.8901,0.3415,0.1421,3.343,6.922,0.398,1.951,0.489,LOW_R,0.2875,0
6.218,0.071,67.8,12.9,3.89,0.3,2.34,0.7222,0.434,0.0838,2.804,6.218,1.102,2.369,0.071,LOW_R,0.335,0
1.31,2.215,53.1,9.6,3.48,0.3,2.894,0.6879,0.355,0.1272,2.552,1.31,6.01,0.225,2.215,TOP_L,0.62,1
6.082,0.08,112.6,24.6,4.535,0.0,1.55,0.8269,0.2193,0.1352,2.677,6.082,1.238,2.36,0.08,LOW_R,0.335,1
0.279,1.658,76.7,20.8,2.936,0.5,2.899,1.0271,0.4768,0.1794,3.409,0.279,7.041,0.782,1.658,TOP_L,0.2875,0
2.079,0.449,52.3,6.1,1.924,0.3,0.215,0.4428,0.05,0.1942,1.759,2.079,5.241,1.991,0.449,LOW_L,0.05,0
3.895,1.944,97.1,6.9,2.624,0.0,2.322,0.2706,0.1302,0.1871,0.761,3.895,3.425,0.496,1.944,TOP_C,0.65,1
6.066,1.349,83.7,8.1,3.724,0.3,2.566,0.365,0.3981,0.2332,2.41,6.066,1.254,1.091,1.349,MID_R,0.985,1
6.265,1.753,44.6,31.6,4.114,0.0,2.775,2.6829,0.3504,0.1839,2.659,6.265,1.055,0.687,1.753,TOP_R,0.2875,0
2.752,2.137,78.8,10.6,3.755,0.3,2.093,0.5086,0.0633,0.1902,1.29,2.752,4.568,0.303,2.137,TOP_C,0.43,1
0.666,1.975,65.3,12.7,2.342,0.3,2.369,0.735,0.2314,0.1034,3.088,0.666,6.654,0.465,1.975,TOP_L,0.2875,0
5.803,2.163,90.3,27.7,3.968,0.3,2.615,1.1646,0.2712,0.08,2.341,5.803,1.517,0.277,2.163,TOP_R,0.43,0
3.207,1.364,76.3,9.2,4.162,0.5,1.287,0.4577,0.0511,0.1368,0.475,3.207,4.113,1.076,1.364,MID_C,0.05,0
6.345,0.821,78.2,20.2,3.343,0.0,3.113,0.9797,0.5631,0.1166,2.715,6.345,0.975,1.619,0.821,MID_R,0.2875,0
1.077,2.345,87.1,19.4,4.132,0.0,3.852,0.8421,0.5764,0.1445,2.818,1.077,6.243,0.095,2.345,TOP_L,0.68,0
0.692,0.401,116.1,6.5,4.536,0.0,3.866,0.2124,0.7737,0.1091,3.079,0.692,6.628,2.039,0.401,LOW_L,0.985,1
4.729,1.34,105.2,8.6,3.231,0.0,2.009,0.3093,0.1868,0.1143,1.075,4.729,2.591,1.1,1.34,MID_C,0.4,1
1.243,1.149,87.9,5.3,3.515,0.0,2.546,0.2271,0.3804,0.1583,2.418,1.243,6.077,1.291,1.149,MID_L,0.985,1
1.827,0.05,58.7,7.1,2.254,0.0,0.43,0.4561,0.05,0.219,2.175,1.827,5.493,2.39,0.05,LOW_L,0.335,0
1.258,0.529,78.5,15.0,2.132,0.0,1.021,0.7259,0.0309,0.1416,2.499,1.258,6.062,1.911,0.529,LOW_L,0.2875,0
4.41,1.038,84.8,31.8,3.755,0.3,0.987,1.4207,0.05,0.1403,0.771,4.41,2.91,1.402,1.038,MID_C,0.05,0
2.89,1.106,88.4,8.0,2.872,0.0,1.106,0.3435,0.05,0.1331,0.778,2.89,4.43,1.334,1.106,MID_C,0.05,0
5.867,0.54,69.2,19.1,3.58,0.0,2.35,1.0443,0.3843,0.1312,2.309,5.867,1.453,1.9,0.54,LOW_R,0.2875,0
6.262,0.765,86.7,11.4,4.456,0.3,1.865,0.4984,0.264,0.1701,2.641,6.262,1.058,1.675,0.765,LOW_R,0.4,0
4.934,0.827,90.0,32.7,3.821,0.0,1.387,1.3785,0.0907,0.1166,1.333,4.934,2.386,1.613,0.827,MID_R,0.05,0
4.536,0.656,65.7,40.0,4.755,0.0,0.692,2.3062,0.05,0.1229,1.041,4.536,2.784,1.784,0.656,LOW_C,0.05,0
6.815,2.297,57.2,17.0,3.877,0.3,3.552,1.1263,0.547,0.1035,3.334,6.815,0.505,0.143,2.297,TOP_R,0.62,0
0.724,1.27,61.6,14.1,4.094,0.0,3.602,0.8701,0.655,0.1366,2.937,0.724,6.596,1.17,1.27,MID_L,0.4,1
1.004,1.994,118.2,11.4,3.419,0.3,2.95,0.3649,0.4162,0.1795,2.767,1.004,6.316,0.446,1.994,TOP_L,0.985,1
1.004,1.966,48.5,7.6,3.891,0.3,3.332,0.5976,0.5341,0.1825,2.758,1.004,6.316,0.474,1.966,TOP_L,0.94,1
5.897,0.598,60.3,8.0,2.105,0.0,3.838,0.5011,0.7603,0.08,2.322,5.897,1.423,1.842,0.598,LOW_R,0.985,1
0.905,0.895,114.8,40.0,2.174,0.0,1.553,1.3198,0.1297,0.08,2.774,0.905,6.415,1.545,0.895,MID_L,0.2875,1
1.438,1.081,120.4,8.5,3.549,0.3,2.251,0.2681,0.3403,0.1705,2.226,1.438,5.882,1.359,1.081,MID_L,0.985,1
1.716,0.883,75.5,33.9,4.318,0.3,2.667,1.702,0.4632,0.2478,1.973,1.716,5.604,1.557,0.883,MID_L,0.05,0
6.486,0.05,85.2,14.3,3.234,0.0,3.253,0.6368,0.6882,0.08,3.059,6.486,0.834,2.39,0.05,LOW_R,0.96,1
0.283,0.231,101.2,35.8,3.239,0.3,2.957,1.3422,0.5515,0.08,3.519,0.283,7.037,2.209,0.231,LOW_L,0.525,1
5.232,1.43,59.5,7.5,5.58,0.0,1.471,0.4785,0.05,0.1176,1.586,5.232,2.088,1.01,1.43,MID_R,0.05,0
4.337,1.29,86.8,8.8,3.67,0.0,1.452,0.3847,0.05,0.1891,0.681,4.337,2.983,1.15,1.29,MID_C,0.2,0
3.253,0.591,62.2,9.7,3.847,0.3,0.661,0.5889,0.05,0.08,0.749,3.253,4.067,1.849,0.591,LOW_C,0.05,0
1.769,0.05,97.5,5.4,2.876,0.0,1.109,0.2118,0.198,0.1344,2.224,1.769,5.551,2.39,0.05,LOW_L,0.944,1
2.133,1.39,101.8,40.0,3.349,0.0,1.847,1.4893,0.1165,0.1534,1.537,2.133,5.187,1.05,1.39,MID_L,0.05,0
6.431,1.652,64.9,9.1,4.082,0.0,2.872,0.5308,0.3998,0.1697,2.804,6.431,0.889,0.788,1.652,TOP_R,0.7375,1
6.647,0.979,105.7,28.8,3.946,0.3,2.784,1.0329,0.4876,0.1857,2.996,6.647,0.673,1.461,0.979,MID_R,0.2875,0
6.405,2.39,77.5,9.9,3.084,0.3,3.924,0.4826,0.6428,0.2205,2.984,6.405,0.915,0.05,2.39,TOP_R,0.99,0
4.294,2.345,72.3,40.0,4.693,0.3,2.083,2.0976,0.05,0.1665,1.291,4.294,3.026,0.095,2.345,TOP_C,0.43,0
6.631,1.313,77.2,8.7,2.53,0.0,4.306,0.4277,0.8376,0.2023,2.972,6.631,0.689,1.127,1.313,MID_R,0.985,1
6.557,0.178,47.5,13.2,4.693,0.0,1.872,1.0565,0.3063,0.112,3.079,6.557,0.763,2.262,0.178,LOW_R,0.525,0
6.001,0.154,52.2,9.2,4.12,0.3,1.887,0.6644,0.311,0.2386,2.572,6.001,1.319,2.286,0.154,LOW_R,0.44,0
0.29,0.22,75.0,12.1,4.109,0.0,3.826,0.6115,0.7673,0.1053,3.515,0.29,7.03,2.22,0.22,LOW_L,0.99,1
5.991,0.707,47.9,11.9,3.423,0.0,2.664,0.9385,0.4545,0.128,2.387,5.991,1.329,1.733,0.707,LOW_R,0.2875,1
3.302,1.383,81.5,25.1,4.655,0.3,1.733,1.1659,0.1508,0.1577,0.393,3.302,4.018,1.057,1.383,MID_C,0.05,0
0.937,2.305,80.3,10.3,3.521,0.3,3.271,0.4847,0.4587,0.1138,2.931,0.937,6.383,0.135,2.305,TOP_L,0.94,0
5.971,0.896,79.5,7.5,4.587,0.0,1.649,0.3587,0.1585,0.1428,2.333,5.971,1.349,1.544,0.896,MID_R,0.4,1
3.056,1.689,109.3,7.2,5.876,0.0,3.287,0.2503,0.5175,0.1037,0.765,3.056,4.264,0.751,1.689,TOP_C,0.98,1
5.447,1.542,83.1,5.7,2.428,0.0,3.39,0.2605,0.5674,0.1367,1.816,5.447,1.873,0.898,1.542,MID_R,0.98,1
3.331,1.373,78.4,9.1,2.996,0.0,1.413,0.4413,0.05,0.2291,0.363,3.331,3.989,1.067,1.373,MID_C,0.05,0
6.969,1.596,46.9,14.8,3.679,0.0,3.656,1.1953,0.6348,0.0892,3.33,6.969,0.351,0.844,1.596,MID_R,0.2875,1
0.955,2.03,115.2,38.6,2.613,0.0,2.621,1.2678,0.2269,0.1443,2.824,0.955,6.365,0.41,2.03,TOP_L,0.62,0
5.604,1.947,63.7,10.7,4.369,0.5,1.902,0.6373,0.1212,0.08,2.075,5.604,1.716,0.493,1.947,TOP_R,0.05,0
6.395,0.515,69.8,8.0,1.989,0.0,4.436,0.4368,0.914,0.2025,2.824,6.395,0.925,1.925,0.515,LOW_R,0.985,1
5.761,1.874,73.7,8.4,4.216,0.0,2.429,0.4298,0.1987,0.1291,2.2,5.761,1.559,0.566,1.874,TOP_R,0.2,0
0.758,0.217,72.8,40.0,3.479,0.3,2.722,2.0833,0.4927,0.08,3.07,0.758,6.562,2.223,0.217,LOW_L,0.525,1
4.832,1.259,72.1,13.2,3.126,0.0,2.121,0.6935,0.2391,0.0972,1.173,4.832,2.488,1.181,1.259,MID_C,0.05,0
1.594,0.749,79.2,14.7,3.796,0.0,2.327,0.7022,0.3632,0.1493,2.119,1.594,5.726,1.691,0.749,LOW_L,0.05,0
0.765,0.651,50.0,6.0,3.176,0.0,2.497,0.4541,0.4153,0.1212,2.95,0.765,6.555,1.789,0.651,LOW_L,0.8875,1
2.359,0.933,102.3,22.9,2.568,0.0,0.956,0.848,0.05,0.1724,1.333,2.359,4.961,1.507,0.933,MID_L,0.05,0
3.616,0.941,91.5,10.3,3.837,0.0,0.967,0.425,0.05,0.2275,0.283,3.616,3.704,1.499,0.941,MID_C,0.2,0
1.043,0.444,96.9,18.7,3.304,0.3,2.266,0.7321,0.3779,0.176,2.73,1.043,6.277,1.996,0.444,LOW_L,0.2875,1
3.476,0.606,59.7,6.8,3.57,0.0,0.613,0.4346,0.05,0.1437,0.641,3.476,3.844,1.834,0.606,LOW_C,0.05,0
1.652,0.411,69.8,16.3,3.829,0.0,2.215,0.8876,0.3566,0.186,2.165,1.652,5.668,2.029,0.411,LOW_L,0.05,0
0.431,0.104,61.5,13.7,4.426,0.5,4.014,0.8427,0.8923,0.1414,3.416,0.431,6.889,2.336,0.104,LOW_L,0.99,1
2.278,1.905,76.4,16.2,4.709,0.0,3.088,0.8018,0.4201,0.247,1.542,2.278,5.042,0.535,1.905,TOP_L,0.2,1
4.839,1.443,117.5,8.6,2.426,0.0,2.812,0.2775,0.4158,0.1578,1.2,4.839,2.481,0.997,1.443,MID_C,0.98,1
0.582,0.172,72.9,7.0,3.628,0.3,3.049,0.366,0.6315,0.2152,3.252,0.582,6.738,2.268,0.172,LOW_L,0.99,1
0.708,0.284,85.6,8.0,3.589,0.3,2.88,0.353,0.5326,0.2035,3.097,0.708,6.612,2.156,0.284,LOW_L,0.99,1
5.924,2.048,112.1,17.0,3.622,0.0,3.081,0.576,0.3879,0.1982,2.41,5.924,1.396,0.392,2.048,TOP_R,0.86,1
2.074,0.843,117.7,19.7,3.462,0.0,1.624,0.633,0.1596,0.1929,1.63,2.074,5.246,1.597,0.843,MID_L,0.05,0
6.052,0.845,84.5,38.5,4.447,0.0,1.814,1.7273,0.2139,0.1443,2.421,6.052,1.268,1.595,0.845,MID_R,0.2875,0
3.91,0.339,77.0,16.8,2.949,0.3,0.961,0.8252,0.0643,0.1969,0.915,3.91,3.41,2.101,0.339,LOW_C,0.335,0
1.076,1.598,69.0,13.8,3.634,0.5,2.783,0.7555,0.4518,0.1431,2.611,1.076,6.244,0.842,1.598,MID_L,0.2875,0
0.595,1.33,119.7,5.0,3.26,0.3,2.856,0.1587,0.4786,0.205,3.067,0.595,6.725,1.11,1.33,MID_L,0.985,1
5.253,1.213,85.3,23.0,3.37,0.0,2.24,1.0219,0.2832,0.2152,1.593,5.253,2.067,1.227,1.213,MID_R,0.05,0
6.306,0.262,83.6,7.1,3.237,0.0,3.081,0.3231,0.5798,0.157,2.814,6.306,1.014,2.178,0.262,LOW_R,0.986,1
6.645,2.027,76.0,7.7,3.791,0.3,3.335,0.383,0.5259,0.1103,3.092,6.645,0.675,0.413,2.027,TOP_R,0.99,1
3.56,1.391,47.6,12.3,2.221,0.3,1.727,0.9765,0.1471,0.08,0.198,3.56,3.76,1.049,1.391,MID_C,0.05,0
1.646,0.927,110.1,8.2,4.698,0.0,3.19,0.283,0.5755,0.1125,2.035,1.646,5.674,1.513,0.927,MID_L,0.98,1
3.984,1.068,82.8,23.0,3.586,0.0,1.14,1.0537,0.05,0.1729,0.358,3.984,3.336,1.372,1.068,MID_C,0.05,0
1.882,1.397,75.6,9.8,3.322,0.3,1.81,0.4897,0.1725,0.1736,1.786,1.882,5.438,1.043,1.397,MID_L,0.2,1
2.11,1.574,67.1,13.0,2.261,0.3,1.283,0.7339,0.05,0.2073,1.59,2.11,5.21,0.866,1.574,MID_L,0.05,0
1.604,0.869,87.6,5.9,2.611,0.0,1.33,0.2572,0.0642,0.08,2.085,1.604,5.716,1.571,0.869,MID_L,0.2,1
6.219,2.177,78.1,5.7,2.683,0.0,4.152,0.2785,0.6964,0.1216,2.732,6.219,1.101,0.263,2.177,TOP_R,0.99,1
5.482,0.453,97.7,15.0,5.327,0.0,0.479,0.5821,0.05,0.212,1.977,5.482,1.838,1.987,0.453,LOW_R,0.05,0
3.419,0.657,87.1,21.0,3.75,0.3,0.487,0.9146,0.05,0.2186,0.612,3.419,3.901,1.783,0.657,LOW_C,0.05,0
1.871,0.916,92.0,8.9,4.301,0.0,2.597,0.3655,0.42,0.1435,1.815,1.871,5.449,1.524,0.916,MID_L,0.98,1
3.218,0.05,88.1,17.5,3.409,0.0,0.198,0.7512,0.05,0.1731,1.251,3.218,4.102,2.39,0.05,LOW_C,0.335,1
6.252,2.39,107.7,40.0,5.683,0.0,2.457,1.4075,0.05,0.0822,2.844,6.252,1.068,0.05,2.39,TOP_R,0.62,1
6.45,0.3,75.8,8.6,4.952,0.0,1.528,0.4297,0.1871,0.0831,2.938,6.45,0.87,2.14,0.3,LOW_R,0.525,0
4.157,1.751,75.4,25.3,3.429,0.0,1.896,1.2741,0.05,0.1893,0.727,4.157,3.163,0.689,1.751,TOP_C,0.05,0
4.935,0.537,52.9,17.6,4.45,0.3,0.54,1.2596,0.05,0.1516,1.447,4.935,2.385,1.903,0.537,LOW_R,0.05,0
3.914,1.91,116.8,33.3,4.46,0.0,1.986,1.0802,0.05,0.1495,0.735,3.914,3.406,0.53,1.91,TOP_C,0.05,0
6.116,1.773,67.3,25.3,3.72,0.0,2.98,1.4262,0.4113,0.1601,2.517,6.116,1.204,0.667,1.773,TOP_R,0.2875,0
0.404,0.448,69.2,8.7,4.018,0.0,3.642,0.4749,0.7161,0.1181,3.347,0.404,6.916,1.992,0.448,LOW_L,0.985,1
2.224,0.442,73.9,6.2,3.961,0.0,1.792,0.3166,0.2468,0.1274,1.633,2.224,5.096,1.998,0.442,LOW_L,0.85,1
5.816,0.569,92.8,5.7,4.519,0.3,1.325,0.2326,0.1368,0.0954,2.253,5.816,1.504,1.871,0.569,LOW_R,0.4,1
5.88,1.497,59.9,7.1,3.757,0.0,2.597,0.4508,0.3431,0.2164,2.237,5.88,1.44,0.943,1.497,MID_R,0.94,1
3.492,0.16,78.6,13.9,2.095,0.0,1.407,0.6692,0.178,0.1054,1.073,3.492,3.828,2.28,0.16,LOW_C,0.335,0
0.201,2.221,85.8,22.7,3.837,0.0,4.261,1.0013,0.7216,0.1115,3.601,0.201,7.119,0.219,2.221,TOP_L,0.62,1
6.767,0.95,55.3,12.0,3.643,0.0,3.265,0.8205,0.5934,0.08,3.119,6.767,0.553,1.49,0.95,MID_R,0.4,1
5.851,0.98,103.4,29.3,2.495,0.0,3.497,1.0752,0.6517,0.0827,2.204,5.851,1.469,1.46,0.98,MID_R,0.2875,0
6.561,0.79,97.6,32.8,5.209,0.0,1.565,1.2728,0.1504,0.1544,2.933,6.561,0.759,1.65,0.79,LOW_R,0.2875,0
7.109,0.716,84.3,8.1,4.321,0.0,2.879,0.3626,0.5096,0.2243,3.486,7.109,0.211,1.724,0.716,LOW_R,0.985,1
4.598,0.568,45.9,6.2,4.901,0.0,0.644,0.5098,0.05,0.2151,1.142,4.598,2.722,1.872,0.568,LOW_C,0.05,0
4.357,0.868,130.0,8.2,3.581,0.3,0.962,0.2386,0.0066,0.171,0.781,4.357,2.963,1.572,0.868,MID_C,0.2,0
4.486,0.918,61.6,26.2,2.857,0.3,1.742,1.6078,0.2197,0.2846,0.88,4.486,2.834,1.522,0.918,MID_C,0.05,0
1.825,0.795,109.0,24.9,2.67,0.0,1.16,0.8652,0.0237,0.146,1.884,1.825,5.495,1.645,0.795,LOW_L,0.05,0
0.959,2.253,88.1,10.1,3.22,0.0,3.191,0.4325,0.3776,0.173,2.892,0.959,6.361,0.187,2.253,TOP_L,0.968,1
0.607,0.358,67.7,5.9,2.466,0.3,1.86,0.3277,0.2774,0.2905,3.172,0.607,6.713,2.082,0.358,LOW_L,0.99,1
0.808,0.542,81.1,40.0,3.178,0.3,2.382,1.8693,0.405,0.139,2.931,0.808,6.512,1.898,0.542,LOW_L,0.2875,0
5.638,1.09,74.0,5.2,2.793,0.0,3.046,0.2639,0.5236,0.1233,1.982,5.638,1.682,1.35,1.09,MID_R,0.98,1
2.266,0.05,77.1,8.4,6.093,0.5,3.853,0.4108,0.846,0.1775,1.82,2.266,5.054,2.39,0.05,LOW_L,0.986,1
0.68,2.099,118.6,10.3,3.291,0.0,3.35,0.3306,0.4652,0.1309,3.107,0.68,6.64,0.341,2.099,TOP_L,0.99,1
0.879,0.392,56.4,8.5,3.406,0.0,2.557,0.5711,0.4443,0.1537,2.902,0.879,6.441,2.048,0.392,LOW_L,0.825,1
1.589,1.362,70.4,15.1,2.968,0.3,1.741,0.8144,0.1573,0.1639,2.076,1.589,5.731,1.078,1.362,MID_L,0.05,0
0.603,0.214,73.4,14.5,5.794,0.3,5.192,0.75,1.1103,0.1036,3.219,0.603,6.717,2.226,0.214,LOW_L,0.99,1
6.279,0.05,120.4,11.5,2.49,0.0,3.789,0.3605,0.8357,0.1987,2.868,6.279,1.041,2.39,0.05,LOW_R,0.986,1
4.672,0.672,89.4,10.6,5.13,0.0,0.814,0.4501,0.05,0.1524,1.151,4.672,2.648,1.768,0.672,LOW_C,0.05,1
